date,canonical_id,mentions_count,engagement_score,track
2025-11-30,how-to-use-a-returner,18.8,21.5,synthetic
2025-12-01,how-to-use-a-returner,15.7,10.7,synthetic
2025-12-02,how-to-use-a-returner,17.4,17.0,synthetic
2025-12-03,how-to-use-a-returner,27.7,24.3,synthetic
2025-12-04,how-to-use-a-returner,10.8,12.7,synthetic
2025-12-05,how-to-use-a-returner,23.0,17.1,synthetic
2025-12-06,how-to-use-a-returner,20.1,21.4,synthetic
2025-12-07,how-to-use-a-returner,37.0,43.2,synthetic
2025-12-08,how-to-use-a-returner,39.0,28.5,synthetic
2025-12-09,how-to-use-a-returner,35.9,44.2,synthetic
2025-12-10,how-to-use-a-returner,22.2,16.9,synthetic
2025-12-11,how-to-use-a-returner,19.4,17.0,synthetic
2025-12-12,how-to-use-a-returner,20.4,22.8,synthetic
2025-12-13,how-to-use-a-returner,19.7,14.9,synthetic
2025-12-14,how-to-use-a-returner,22.2,22.8,synthetic
2025-12-15,how-to-use-a-returner,16.6,12.0,synthetic
2025-12-16,how-to-use-a-returner,14.9,11.1,synthetic
2025-12-17,how-to-use-a-returner,24.6,22.6,synthetic
2025-12-18,how-to-use-a-returner,18.2,20.4,synthetic
2025-12-19,how-to-use-a-returner,18.4,14.9,synthetic
2025-12-20,how-to-use-a-returner,18.3,17.0,synthetic
2025-12-21,how-to-use-a-returner,15.3,16.9,synthetic
2025-12-22,how-to-use-a-returner,18.4,20.9,synthetic
2025-12-23,how-to-use-a-returner,16.8,16.2,synthetic
2025-12-24,how-to-use-a-returner,27.6,26.5,synthetic
2025-12-25,how-to-use-a-returner,13.7,15.0,synthetic
2025-12-26,how-to-use-a-returner,17.0,16.3,synthetic
2025-12-27,how-to-use-a-returner,14.5,15.8,synthetic
2025-12-28,how-to-use-a-returner,14.4,14.2,synthetic
2025-12-29,how-to-use-a-returner,17.1,12.8,synthetic
2025-12-30,how-to-use-a-returner,24.2,17.2,synthetic
2025-12-31,how-to-use-a-returner,30.9,33.5,synthetic
2026-01-01,how-to-use-a-returner,12.9,16.7,synthetic
2026-01-02,how-to-use-a-returner,17.2,26.8,synthetic
2026-01-03,how-to-use-a-returner,13.4,12.9,synthetic
2026-01-04,how-to-use-a-returner,15.3,15.9,synthetic
2026-01-05,how-to-use-a-returner,13.2,18.5,synthetic
2026-01-06,how-to-use-a-returner,17.6,16.0,synthetic
2026-01-07,how-to-use-a-returner,20.5,25.4,synthetic
2026-01-08,how-to-use-a-returner,12.8,11.8,synthetic
2026-01-09,how-to-use-a-returner,16.1,14.7,synthetic
2026-01-10,how-to-use-a-returner,18.5,19.0,synthetic
2026-01-11,how-to-use-a-returner,21.1,19.8,synthetic
2026-01-12,how-to-use-a-returner,17.0,15.8,synthetic
2026-01-13,how-to-use-a-returner,52.5,53.7,synthetic
2026-01-14,how-to-use-a-returner,95.3,76.4,synthetic
2026-01-15,how-to-use-a-returner,63.5,130.0,synthetic
2026-01-16,how-to-use-a-returner,51.8,38.8,synthetic
2026-01-17,how-to-use-a-returner,16.8,18.9,synthetic
2026-01-18,how-to-use-a-returner,16.9,18.6,synthetic
2026-01-19,how-to-use-a-returner,15.9,14.5,synthetic
2026-01-20,how-to-use-a-returner,18.5,12.9,synthetic
2026-01-21,how-to-use-a-returner,37.6,36.6,synthetic
2026-01-22,how-to-use-a-returner,10.1,13.0,synthetic
2026-01-23,how-to-use-a-returner,18.6,17.9,synthetic
2026-01-24,how-to-use-a-returner,22.5,21.2,synthetic
2026-01-25,how-to-use-a-returner,16.6,15.8,synthetic
2026-01-26,how-to-use-a-returner,18.2,17.8,synthetic
2026-01-27,how-to-use-a-returner,19.4,17.5,synthetic
2026-01-28,how-to-use-a-returner,28.3,35.7,synthetic
2026-01-29,how-to-use-a-returner,20.6,25.1,synthetic
2026-01-30,how-to-use-a-returner,14.3,13.6,synthetic
2026-01-31,how-to-use-a-returner,20.4,19.6,synthetic
2026-02-01,how-to-use-a-returner,21.7,19.6,synthetic
2026-02-02,how-to-use-a-returner,16.6,11.3,synthetic
2026-02-03,how-to-use-a-returner,22.3,18.1,synthetic
2026-02-04,how-to-use-a-returner,46.1,49.6,synthetic
2026-02-05,how-to-use-a-returner,16.5,14.6,synthetic
2026-02-06,how-to-use-a-returner,14.9,16.1,synthetic
2026-02-07,how-to-use-a-returner,22.6,14.5,synthetic
2026-02-08,how-to-use-a-returner,18.0,15.5,synthetic
2026-02-09,how-to-use-a-returner,15.1,23.2,synthetic
2026-02-10,how-to-use-a-returner,15.5,14.4,synthetic
2026-02-11,how-to-use-a-returner,30.6,18.6,synthetic
2026-02-12,how-to-use-a-returner,19.5,20.8,synthetic
2026-02-13,how-to-use-a-returner,13.9,9.4,synthetic
2026-02-14,how-to-use-a-returner,12.5,12.7,synthetic
2026-02-15,how-to-use-a-returner,18.3,21.1,synthetic
2026-02-16,how-to-use-a-returner,13.9,16.9,synthetic
2026-02-17,how-to-use-a-returner,11.4,12.3,synthetic
2026-02-18,how-to-use-a-returner,28.8,20.1,synthetic
2026-02-19,how-to-use-a-returner,20.8,18.1,synthetic
2026-02-20,how-to-use-a-returner,17.1,21.3,synthetic
2026-02-21,how-to-use-a-returner,17.3,13.3,synthetic
2026-02-22,how-to-use-a-returner,21.9,21.8,synthetic
2026-02-23,how-to-use-a-returner,18.9,18.2,synthetic
2026-02-24,how-to-use-a-returner,17.2,15.7,synthetic
2026-02-25,how-to-use-a-returner,22.8,15.1,synthetic
2026-02-26,how-to-use-a-returner,18.6,28.7,synthetic
2026-02-27,how-to-use-a-returner,16.3,17.1,synthetic
2026-02-28,how-to-use-a-returner,20.1,11.7,synthetic
2026-03-01,how-to-use-a-returner,15.6,20.8,synthetic
2026-03-02,how-to-use-a-returner,17.8,20.7,synthetic
2026-03-03,how-to-use-a-returner,14.7,11.9,synthetic
2026-03-04,how-to-use-a-returner,42.2,40.9,synthetic
2026-03-05,how-to-use-a-returner,21.8,18.1,synthetic
2026-03-06,how-to-use-a-returner,18.5,15.3,synthetic
2026-03-07,how-to-use-a-returner,18.0,17.3,synthetic
2026-03-08,how-to-use-a-returner,50.1,54.3,synthetic
2026-03-09,how-to-use-a-returner,64.9,59.7,synthetic
2026-03-10,how-to-use-a-returner,14.6,10.5,synthetic
2026-03-11,how-to-use-a-returner,33.4,31.7,synthetic
2026-03-12,how-to-use-a-returner,14.7,15.6,synthetic
2026-03-13,how-to-use-a-returner,16.4,13.4,synthetic
2026-03-14,how-to-use-a-returner,15.3,13.4,synthetic
2026-03-15,how-to-use-a-returner,22.5,17.0,synthetic
2026-03-16,how-to-use-a-returner,16.0,11.0,synthetic
2026-03-17,how-to-use-a-returner,18.5,14.3,synthetic
2026-03-18,how-to-use-a-returner,38.2,34.9,synthetic
2026-03-19,how-to-use-a-returner,15.1,16.1,synthetic
2026-03-20,how-to-use-a-returner,16.6,16.5,synthetic
2026-03-21,how-to-use-a-returner,16.7,15.2,synthetic
2026-03-22,how-to-use-a-returner,17.5,8.7,synthetic
2026-03-23,how-to-use-a-returner,20.3,13.9,synthetic
2026-03-24,how-to-use-a-returner,36.2,34.8,synthetic
2026-03-25,how-to-use-a-returner,49.0,66.2,synthetic
2026-03-26,how-to-use-a-returner,28.1,28.6,synthetic
2026-03-27,how-to-use-a-returner,39.7,28.1,synthetic
2026-03-28,how-to-use-a-returner,26.6,19.2,synthetic
2026-03-29,how-to-use-a-returner,17.1,20.6,synthetic
2026-03-30,how-to-use-a-returner,16.6,16.1,synthetic
2026-03-31,how-to-use-a-returner,15.1,12.8,synthetic
2026-04-01,how-to-use-a-returner,34.9,23.5,synthetic
2026-04-02,how-to-use-a-returner,15.0,11.1,synthetic
2026-04-03,how-to-use-a-returner,13.6,11.3,synthetic
2026-04-04,how-to-use-a-returner,14.7,10.2,synthetic
2026-04-05,how-to-use-a-returner,27.9,29.0,synthetic
2026-04-06,how-to-use-a-returner,16.2,16.2,synthetic
2026-04-07,how-to-use-a-returner,15.3,15.6,synthetic
2026-04-08,how-to-use-a-returner,38.7,32.0,synthetic
2026-04-09,how-to-use-a-returner,22.7,14.9,synthetic
2026-04-10,how-to-use-a-returner,25.8,22.5,synthetic
2026-04-11,how-to-use-a-returner,28.0,23.6,synthetic
2026-04-12,how-to-use-a-returner,21.2,15.7,synthetic
2026-04-13,how-to-use-a-returner,17.1,15.6,synthetic
2026-04-14,how-to-use-a-returner,22.9,24.8,synthetic
2026-04-15,how-to-use-a-returner,27.9,40.1,synthetic
2026-04-16,how-to-use-a-returner,17.6,18.9,synthetic
2026-04-17,how-to-use-a-returner,17.2,15.7,synthetic
2026-04-18,how-to-use-a-returner,26.5,24.2,synthetic
2026-04-19,how-to-use-a-returner,18.9,22.6,synthetic
2026-04-20,how-to-use-a-returner,21.5,20.4,synthetic
2026-04-21,how-to-use-a-returner,20.4,18.0,synthetic
2026-04-22,how-to-use-a-returner,40.9,29.0,synthetic
2026-04-23,how-to-use-a-returner,15.8,9.5,synthetic
2026-04-24,how-to-use-a-returner,18.9,19.0,synthetic
2026-04-25,how-to-use-a-returner,21.6,14.3,synthetic
2026-04-26,how-to-use-a-returner,19.2,22.0,synthetic
2026-04-27,how-to-use-a-returner,12.2,15.9,synthetic
2026-04-28,how-to-use-a-returner,14.9,15.8,synthetic
2026-04-29,how-to-use-a-returner,26.4,22.0,synthetic
2026-04-30,how-to-use-a-returner,21.3,14.5,synthetic
2026-05-01,how-to-use-a-returner,18.1,14.1,synthetic
2026-05-02,how-to-use-a-returner,21.1,17.0,synthetic
2026-05-03,how-to-use-a-returner,18.5,14.4,synthetic
2026-05-04,how-to-use-a-returner,19.0,16.4,synthetic
2026-05-05,how-to-use-a-returner,16.2,12.2,synthetic
2026-05-06,how-to-use-a-returner,21.8,18.7,synthetic
2026-05-07,how-to-use-a-returner,24.1,14.2,synthetic
2026-05-08,how-to-use-a-returner,20.4,15.0,synthetic
2026-05-09,how-to-use-a-returner,20.8,14.6,synthetic
2026-05-10,how-to-use-a-returner,15.2,12.6,synthetic
2026-05-11,how-to-use-a-returner,18.4,20.2,synthetic
2026-05-12,how-to-use-a-returner,20.5,24.3,synthetic
2026-05-13,how-to-use-a-returner,38.9,28.9,synthetic
2026-05-14,how-to-use-a-returner,22.1,25.3,synthetic
2026-05-15,how-to-use-a-returner,21.5,16.9,synthetic
2026-05-16,how-to-use-a-returner,20.6,20.2,synthetic
2026-05-17,how-to-use-a-returner,33.8,25.8,synthetic
2026-05-18,how-to-use-a-returner,14.1,12.6,synthetic
2026-05-19,how-to-use-a-returner,20.2,17.7,synthetic
2026-05-20,how-to-use-a-returner,46.5,45.1,synthetic
2026-05-21,how-to-use-a-returner,17.7,14.1,synthetic
2026-05-22,how-to-use-a-returner,16.3,13.6,synthetic
2026-05-23,how-to-use-a-returner,17.0,14.4,synthetic
2026-05-24,how-to-use-a-returner,15.0,17.3,synthetic
2026-05-25,how-to-use-a-returner,18.0,11.2,synthetic
2026-05-26,how-to-use-a-returner,20.1,18.5,synthetic
2026-05-27,how-to-use-a-returner,43.7,40.0,synthetic
2026-05-28,how-to-use-a-returner,22.6,21.5,synthetic
2026-05-29,how-to-use-a-returner,21.4,15.7,synthetic
2026-05-30,how-to-use-a-returner,28.1,24.4,synthetic
2026-05-31,how-to-use-a-returner,21.9,25.1,synthetic
2026-06-01,how-to-use-a-returner,19.6,16.5,synthetic
2026-06-02,how-to-use-a-returner,17.5,21.4,synthetic
2026-06-03,how-to-use-a-returner,26.1,28.9,synthetic
2026-06-04,how-to-use-a-returner,15.1,11.1,synthetic
2026-06-05,how-to-use-a-returner,20.5,16.2,synthetic
2026-06-06,how-to-use-a-returner,24.5,25.8,synthetic
2026-06-07,how-to-use-a-returner,23.2,22.8,synthetic
2026-06-08,how-to-use-a-returner,14.6,21.6,synthetic
2026-06-09,how-to-use-a-returner,16.8,15.5,synthetic
2026-06-10,how-to-use-a-returner,31.4,21.1,synthetic
2026-06-11,how-to-use-a-returner,18.4,24.0,synthetic
2024-06-12,the-extra-s-academy-survival-guide,12.9,20.2,synthetic
2024-06-13,the-extra-s-academy-survival-guide,16.9,16.5,synthetic
2024-06-14,the-extra-s-academy-survival-guide,16.0,24.1,synthetic
2024-06-15,the-extra-s-academy-survival-guide,25.3,25.5,synthetic
2024-06-16,the-extra-s-academy-survival-guide,19.5,29.6,synthetic
2024-06-17,the-extra-s-academy-survival-guide,19.3,25.0,synthetic
2024-06-18,the-extra-s-academy-survival-guide,38.8,51.4,synthetic
2024-06-19,the-extra-s-academy-survival-guide,19.3,26.9,synthetic
2024-06-20,the-extra-s-academy-survival-guide,16.7,14.8,synthetic
2024-06-21,the-extra-s-academy-survival-guide,15.9,32.0,synthetic
2024-06-22,the-extra-s-academy-survival-guide,15.2,13.0,synthetic
2024-06-23,the-extra-s-academy-survival-guide,16.7,19.8,synthetic
2024-06-24,the-extra-s-academy-survival-guide,18.5,21.9,synthetic
2024-06-25,the-extra-s-academy-survival-guide,22.1,28.9,synthetic
2024-06-26,the-extra-s-academy-survival-guide,17.7,15.3,synthetic
2024-06-27,the-extra-s-academy-survival-guide,18.6,26.4,synthetic
2024-06-28,the-extra-s-academy-survival-guide,19.9,25.5,synthetic
2024-06-29,the-extra-s-academy-survival-guide,23.4,31.2,synthetic
2024-06-30,the-extra-s-academy-survival-guide,19.4,27.2,synthetic
2024-07-01,the-extra-s-academy-survival-guide,10.7,12.8,synthetic
2024-07-02,the-extra-s-academy-survival-guide,34.6,84.6,synthetic
2024-07-03,the-extra-s-academy-survival-guide,11.6,23.3,synthetic
2024-07-04,the-extra-s-academy-survival-guide,17.6,24.7,synthetic
2024-07-05,the-extra-s-academy-survival-guide,20.3,22.5,synthetic
2024-07-06,the-extra-s-academy-survival-guide,18.8,22.6,synthetic
2024-07-07,the-extra-s-academy-survival-guide,14.8,15.2,synthetic
2024-07-08,the-extra-s-academy-survival-guide,21.6,27.0,synthetic
2024-07-09,the-extra-s-academy-survival-guide,30.5,37.8,synthetic
2024-07-10,the-extra-s-academy-survival-guide,14.7,13.3,synthetic
2024-07-11,the-extra-s-academy-survival-guide,20.6,26.1,synthetic
2024-07-12,the-extra-s-academy-survival-guide,19.0,27.5,synthetic
2024-07-13,the-extra-s-academy-survival-guide,19.1,22.7,synthetic
2024-07-14,the-extra-s-academy-survival-guide,20.2,25.4,synthetic
2024-07-15,the-extra-s-academy-survival-guide,17.2,31.3,synthetic
2024-07-16,the-extra-s-academy-survival-guide,37.6,45.6,synthetic
2024-07-17,the-extra-s-academy-survival-guide,23.0,33.4,synthetic
2024-07-18,the-extra-s-academy-survival-guide,14.3,18.9,synthetic
2024-07-19,the-extra-s-academy-survival-guide,12.5,17.5,synthetic
2024-07-20,the-extra-s-academy-survival-guide,19.5,20.9,synthetic
2024-07-21,the-extra-s-academy-survival-guide,24.4,21.4,synthetic
2024-07-22,the-extra-s-academy-survival-guide,17.6,25.5,synthetic
2024-07-23,the-extra-s-academy-survival-guide,47.0,55.3,synthetic
2024-07-24,the-extra-s-academy-survival-guide,16.8,23.6,synthetic
2024-07-25,the-extra-s-academy-survival-guide,55.4,63.7,synthetic
2024-07-26,the-extra-s-academy-survival-guide,57.5,73.1,synthetic
2024-07-27,the-extra-s-academy-survival-guide,25.5,31.7,synthetic
2024-07-28,the-extra-s-academy-survival-guide,25.9,26.3,synthetic
2024-07-29,the-extra-s-academy-survival-guide,15.6,24.4,synthetic
2024-07-30,the-extra-s-academy-survival-guide,36.9,39.3,synthetic
2024-07-31,the-extra-s-academy-survival-guide,18.6,17.1,synthetic
2024-08-01,the-extra-s-academy-survival-guide,16.1,28.3,synthetic
2024-08-02,the-extra-s-academy-survival-guide,16.1,30.2,synthetic
2024-08-03,the-extra-s-academy-survival-guide,15.0,23.3,synthetic
2024-08-04,the-extra-s-academy-survival-guide,18.5,18.7,synthetic
2024-08-05,the-extra-s-academy-survival-guide,27.9,31.3,synthetic
2024-08-06,the-extra-s-academy-survival-guide,32.6,30.1,synthetic
2024-08-07,the-extra-s-academy-survival-guide,16.5,17.7,synthetic
2024-08-08,the-extra-s-academy-survival-guide,20.9,20.0,synthetic
2024-08-09,the-extra-s-academy-survival-guide,18.8,22.2,synthetic
2024-08-10,the-extra-s-academy-survival-guide,16.4,18.3,synthetic
2024-08-11,the-extra-s-academy-survival-guide,15.0,16.1,synthetic
2024-08-12,the-extra-s-academy-survival-guide,21.3,22.0,synthetic
2024-08-13,the-extra-s-academy-survival-guide,36.5,39.6,synthetic
2024-08-14,the-extra-s-academy-survival-guide,12.0,17.2,synthetic
2024-08-15,the-extra-s-academy-survival-guide,17.6,20.7,synthetic
2024-08-16,the-extra-s-academy-survival-guide,13.1,15.4,synthetic
2024-08-17,the-extra-s-academy-survival-guide,46.8,64.3,synthetic
2024-08-18,the-extra-s-academy-survival-guide,39.1,46.6,synthetic
2024-08-19,the-extra-s-academy-survival-guide,32.7,51.4,synthetic
2024-08-20,the-extra-s-academy-survival-guide,56.2,85.5,synthetic
2024-08-21,the-extra-s-academy-survival-guide,17.3,27.3,synthetic
2024-08-22,the-extra-s-academy-survival-guide,21.8,22.7,synthetic
2024-08-23,the-extra-s-academy-survival-guide,16.6,23.7,synthetic
2024-08-24,the-extra-s-academy-survival-guide,22.0,19.1,synthetic
2024-08-25,the-extra-s-academy-survival-guide,13.3,10.9,synthetic
2024-08-26,the-extra-s-academy-survival-guide,13.6,14.1,synthetic
2024-08-27,the-extra-s-academy-survival-guide,43.0,53.6,synthetic
2024-08-28,the-extra-s-academy-survival-guide,23.1,28.4,synthetic
2024-08-29,the-extra-s-academy-survival-guide,18.3,30.0,synthetic
2024-08-30,the-extra-s-academy-survival-guide,17.2,26.9,synthetic
2024-08-31,the-extra-s-academy-survival-guide,21.7,27.8,synthetic
2024-09-01,the-extra-s-academy-survival-guide,23.0,34.5,synthetic
2024-09-02,the-extra-s-academy-survival-guide,23.4,25.1,synthetic
2024-09-03,the-extra-s-academy-survival-guide,33.1,18.4,synthetic
2024-09-04,the-extra-s-academy-survival-guide,15.9,17.1,synthetic
2024-09-05,the-extra-s-academy-survival-guide,17.8,33.7,synthetic
2024-09-06,the-extra-s-academy-survival-guide,18.8,29.0,synthetic
2024-09-07,the-extra-s-academy-survival-guide,17.8,17.0,synthetic
2024-09-08,the-extra-s-academy-survival-guide,21.1,39.0,synthetic
2024-09-09,the-extra-s-academy-survival-guide,22.7,37.9,synthetic
2024-09-10,the-extra-s-academy-survival-guide,36.6,63.1,synthetic
2024-09-11,the-extra-s-academy-survival-guide,15.0,11.5,synthetic
2024-09-12,the-extra-s-academy-survival-guide,15.2,19.7,synthetic
2024-09-13,the-extra-s-academy-survival-guide,16.3,22.5,synthetic
2024-09-14,the-extra-s-academy-survival-guide,24.6,27.9,synthetic
2024-09-15,the-extra-s-academy-survival-guide,23.1,27.3,synthetic
2024-09-16,the-extra-s-academy-survival-guide,20.1,25.7,synthetic
2024-09-17,the-extra-s-academy-survival-guide,27.2,42.1,synthetic
2024-09-18,the-extra-s-academy-survival-guide,15.7,14.4,synthetic
2024-09-19,the-extra-s-academy-survival-guide,16.0,12.8,synthetic
2024-09-20,the-extra-s-academy-survival-guide,16.7,11.8,synthetic
2024-09-21,the-extra-s-academy-survival-guide,27.3,49.9,synthetic
2024-09-22,the-extra-s-academy-survival-guide,19.1,41.7,synthetic
2024-09-23,the-extra-s-academy-survival-guide,19.8,37.6,synthetic
2024-09-24,the-extra-s-academy-survival-guide,30.5,28.4,synthetic
2024-09-25,the-extra-s-academy-survival-guide,21.1,27.5,synthetic
2024-09-26,the-extra-s-academy-survival-guide,19.6,25.2,synthetic
2024-09-27,the-extra-s-academy-survival-guide,20.5,23.4,synthetic
2024-09-28,the-extra-s-academy-survival-guide,16.9,20.6,synthetic
2024-09-29,the-extra-s-academy-survival-guide,19.3,20.4,synthetic
2024-09-30,the-extra-s-academy-survival-guide,18.2,21.3,synthetic
2024-10-01,the-extra-s-academy-survival-guide,28.7,27.7,synthetic
2024-10-02,the-extra-s-academy-survival-guide,14.7,16.8,synthetic
2024-10-03,the-extra-s-academy-survival-guide,23.8,32.9,synthetic
2024-10-04,the-extra-s-academy-survival-guide,15.3,13.4,synthetic
2024-10-05,the-extra-s-academy-survival-guide,20.0,32.2,synthetic
2024-10-06,the-extra-s-academy-survival-guide,18.8,25.9,synthetic
2024-10-07,the-extra-s-academy-survival-guide,22.0,23.5,synthetic
2024-10-08,the-extra-s-academy-survival-guide,30.5,50.0,synthetic
2024-10-09,the-extra-s-academy-survival-guide,20.8,28.4,synthetic
2024-10-10,the-extra-s-academy-survival-guide,13.4,18.0,synthetic
2024-10-11,the-extra-s-academy-survival-guide,21.7,18.2,synthetic
2024-10-12,the-extra-s-academy-survival-guide,26.6,36.0,synthetic
2024-10-13,the-extra-s-academy-survival-guide,18.3,19.0,synthetic
2024-10-14,the-extra-s-academy-survival-guide,16.1,24.0,synthetic
2024-10-15,the-extra-s-academy-survival-guide,33.0,38.6,synthetic
2024-10-16,the-extra-s-academy-survival-guide,18.6,24.2,synthetic
2024-10-17,the-extra-s-academy-survival-guide,18.1,31.2,synthetic
2024-10-18,the-extra-s-academy-survival-guide,15.7,16.4,synthetic
2024-10-19,the-extra-s-academy-survival-guide,15.0,20.8,synthetic
2024-10-20,the-extra-s-academy-survival-guide,22.8,32.9,synthetic
2024-10-21,the-extra-s-academy-survival-guide,15.8,21.6,synthetic
2024-10-22,the-extra-s-academy-survival-guide,40.2,44.9,synthetic
2024-10-23,the-extra-s-academy-survival-guide,23.2,29.3,synthetic
2024-10-24,the-extra-s-academy-survival-guide,22.5,20.1,synthetic
2024-10-25,the-extra-s-academy-survival-guide,18.0,10.2,synthetic
2024-10-26,the-extra-s-academy-survival-guide,25.1,52.3,synthetic
2024-10-27,the-extra-s-academy-survival-guide,19.0,30.2,synthetic
2024-10-28,the-extra-s-academy-survival-guide,13.3,15.2,synthetic
2024-10-29,the-extra-s-academy-survival-guide,28.0,36.1,synthetic
2024-10-30,the-extra-s-academy-survival-guide,17.9,25.2,synthetic
2024-10-31,the-extra-s-academy-survival-guide,17.0,22.7,synthetic
2024-11-01,the-extra-s-academy-survival-guide,42.4,42.2,synthetic
2024-11-02,the-extra-s-academy-survival-guide,23.6,25.8,synthetic
2024-11-03,the-extra-s-academy-survival-guide,17.6,24.5,synthetic
2024-11-04,the-extra-s-academy-survival-guide,15.1,11.4,synthetic
2024-11-05,the-extra-s-academy-survival-guide,33.5,35.0,synthetic
2024-11-06,the-extra-s-academy-survival-guide,28.6,36.6,synthetic
2024-11-07,the-extra-s-academy-survival-guide,20.0,33.9,synthetic
2024-11-08,the-extra-s-academy-survival-guide,25.6,37.4,synthetic
2024-11-09,the-extra-s-academy-survival-guide,20.5,27.0,synthetic
2024-11-10,the-extra-s-academy-survival-guide,19.1,25.3,synthetic
2024-11-11,the-extra-s-academy-survival-guide,16.3,22.6,synthetic
2024-11-12,the-extra-s-academy-survival-guide,29.8,50.8,synthetic
2024-11-13,the-extra-s-academy-survival-guide,23.0,30.5,synthetic
2024-11-14,the-extra-s-academy-survival-guide,21.3,24.8,synthetic
2024-11-15,the-extra-s-academy-survival-guide,22.0,26.6,synthetic
2024-11-16,the-extra-s-academy-survival-guide,21.1,31.9,synthetic
2024-11-17,the-extra-s-academy-survival-guide,24.2,21.8,synthetic
2024-11-18,the-extra-s-academy-survival-guide,15.7,34.2,synthetic
2024-11-19,the-extra-s-academy-survival-guide,29.3,38.3,synthetic
2024-11-20,the-extra-s-academy-survival-guide,19.4,26.4,synthetic
2024-11-21,the-extra-s-academy-survival-guide,16.5,19.9,synthetic
2024-11-22,the-extra-s-academy-survival-guide,18.7,21.7,synthetic
2024-11-23,the-extra-s-academy-survival-guide,18.5,22.6,synthetic
2024-11-24,the-extra-s-academy-survival-guide,19.0,25.6,synthetic
2024-11-25,the-extra-s-academy-survival-guide,17.9,23.6,synthetic
2024-11-26,the-extra-s-academy-survival-guide,37.2,37.7,synthetic
2024-11-27,the-extra-s-academy-survival-guide,18.4,16.4,synthetic
2024-11-28,the-extra-s-academy-survival-guide,18.9,22.7,synthetic
2024-11-29,the-extra-s-academy-survival-guide,21.1,27.7,synthetic
2024-11-30,the-extra-s-academy-survival-guide,23.5,30.8,synthetic
2024-12-01,the-extra-s-academy-survival-guide,28.4,34.3,synthetic
2024-12-02,the-extra-s-academy-survival-guide,16.3,16.2,synthetic
2024-12-03,the-extra-s-academy-survival-guide,32.7,56.1,synthetic
2024-12-04,the-extra-s-academy-survival-guide,17.2,21.4,synthetic
2024-12-05,the-extra-s-academy-survival-guide,22.9,29.9,synthetic
2024-12-06,the-extra-s-academy-survival-guide,18.9,22.8,synthetic
2024-12-07,the-extra-s-academy-survival-guide,26.2,24.6,synthetic
2024-12-08,the-extra-s-academy-survival-guide,19.2,19.1,synthetic
2024-12-09,the-extra-s-academy-survival-guide,18.8,25.5,synthetic
2024-12-10,the-extra-s-academy-survival-guide,33.8,30.1,synthetic
2024-12-11,the-extra-s-academy-survival-guide,13.1,26.0,synthetic
2024-12-12,the-extra-s-academy-survival-guide,20.7,30.0,synthetic
2024-12-13,the-extra-s-academy-survival-guide,20.2,25.9,synthetic
2024-12-14,the-extra-s-academy-survival-guide,20.9,25.6,synthetic
2024-12-15,the-extra-s-academy-survival-guide,22.6,24.1,synthetic
2024-12-16,the-extra-s-academy-survival-guide,29.2,39.0,synthetic
2024-12-17,the-extra-s-academy-survival-guide,40.5,54.8,synthetic
2024-12-18,the-extra-s-academy-survival-guide,21.3,25.9,synthetic
2024-12-19,the-extra-s-academy-survival-guide,16.1,16.3,synthetic
2024-12-20,the-extra-s-academy-survival-guide,18.7,22.6,synthetic
2024-12-21,the-extra-s-academy-survival-guide,20.4,35.1,synthetic
2024-12-22,the-extra-s-academy-survival-guide,16.6,19.6,synthetic
2024-12-23,the-extra-s-academy-survival-guide,16.6,16.3,synthetic
2024-12-24,the-extra-s-academy-survival-guide,52.5,77.8,synthetic
2024-12-25,the-extra-s-academy-survival-guide,16.7,23.5,synthetic
2024-12-26,the-extra-s-academy-survival-guide,24.2,35.0,synthetic
2024-12-27,the-extra-s-academy-survival-guide,47.6,59.4,synthetic
2024-12-28,the-extra-s-academy-survival-guide,42.5,43.5,synthetic
2024-12-29,the-extra-s-academy-survival-guide,37.1,36.9,synthetic
2024-12-30,the-extra-s-academy-survival-guide,46.1,68.6,synthetic
2024-12-31,the-extra-s-academy-survival-guide,47.3,67.6,synthetic
2025-01-01,the-extra-s-academy-survival-guide,18.3,25.2,synthetic
2025-01-02,the-extra-s-academy-survival-guide,20.7,26.4,synthetic
2025-01-03,the-extra-s-academy-survival-guide,16.0,16.0,synthetic
2025-01-04,the-extra-s-academy-survival-guide,18.3,27.1,synthetic
2025-01-05,the-extra-s-academy-survival-guide,21.7,29.9,synthetic
2025-01-06,the-extra-s-academy-survival-guide,17.2,17.9,synthetic
2025-01-07,the-extra-s-academy-survival-guide,37.1,77.0,synthetic
2025-01-08,the-extra-s-academy-survival-guide,18.1,21.8,synthetic
2025-01-09,the-extra-s-academy-survival-guide,17.2,27.0,synthetic
2025-01-10,the-extra-s-academy-survival-guide,20.7,32.4,synthetic
2025-01-11,the-extra-s-academy-survival-guide,18.6,31.2,synthetic
2025-01-12,the-extra-s-academy-survival-guide,24.7,26.3,synthetic
2025-01-13,the-extra-s-academy-survival-guide,19.0,19.7,synthetic
2025-01-14,the-extra-s-academy-survival-guide,31.8,48.4,synthetic
2025-01-15,the-extra-s-academy-survival-guide,16.8,16.5,synthetic
2025-01-16,the-extra-s-academy-survival-guide,13.9,14.6,synthetic
2025-01-17,the-extra-s-academy-survival-guide,18.9,24.4,synthetic
2025-01-18,the-extra-s-academy-survival-guide,26.3,51.1,synthetic
