date,canonical_id,hype_index,price,track
2026-01-06,sss-class-revival-hunter,0.7332,96.15,real
2026-01-07,sss-class-revival-hunter,0.7332,96.15,real
2026-01-08,sss-class-revival-hunter,0.7332,96.15,real
2026-01-09,sss-class-revival-hunter,0.7332,96.15,real
2026-01-10,sss-class-revival-hunter,0.7332,96.15,real
2026-01-11,sss-class-revival-hunter,-0.3488,95.64,real
2026-01-12,sss-class-revival-hunter,-0.3488,95.64,real
2026-01-13,sss-class-revival-hunter,-0.3488,95.64,real
2026-01-14,sss-class-revival-hunter,-0.3488,95.64,real
2026-01-15,sss-class-revival-hunter,-0.3488,95.64,real
2026-01-16,sss-class-revival-hunter,-0.3488,95.64,real
2026-01-17,sss-class-revival-hunter,-0.3488,95.64,real
2026-01-18,sss-class-revival-hunter,-0.8169,94.48,real
2026-01-19,sss-class-revival-hunter,-0.8169,94.48,real
2026-01-20,sss-class-revival-hunter,-0.8169,94.48,real
2026-01-21,sss-class-revival-hunter,-0.8169,94.48,real
2026-01-22,sss-class-revival-hunter,-0.8169,94.48,real
2026-01-23,sss-class-revival-hunter,-0.8169,94.48,real
2026-01-24,sss-class-revival-hunter,-0.8169,94.48,real
2026-01-25,sss-class-revival-hunter,-0.9021,93.21,real
2026-01-26,sss-class-revival-hunter,-0.9021,93.21,real
2026-01-27,sss-class-revival-hunter,-0.9021,93.21,real
2026-01-28,sss-class-revival-hunter,-0.9021,93.21,real
2026-01-29,sss-class-revival-hunter,-0.9021,93.21,real
2026-01-30,sss-class-revival-hunter,-0.9021,93.21,real
2026-01-31,sss-class-revival-hunter,-0.9021,93.21,real
2026-02-01,sss-class-revival-hunter,0.4094,93.78,real
2026-02-02,sss-class-revival-hunter,0.4094,93.78,real
2026-02-03,sss-class-revival-hunter,0.4094,93.78,real
2026-02-04,sss-class-revival-hunter,0.4094,93.78,real
2026-02-05,sss-class-revival-hunter,0.4094,93.78,real
2026-02-06,sss-class-revival-hunter,0.4094,93.78,real
2026-02-07,sss-class-revival-hunter,0.4094,93.78,real
2026-02-08,sss-class-revival-hunter,0.0412,93.84,real
2026-02-09,sss-class-revival-hunter,0.0412,93.84,real
2026-02-10,sss-class-revival-hunter,0.0412,93.84,real
2026-02-11,sss-class-revival-hunter,0.0412,93.84,real
2026-02-12,sss-class-revival-hunter,0.0412,93.84,real
2026-02-13,sss-class-revival-hunter,0.0412,93.84,real
2026-02-14,sss-class-revival-hunter,0.0412,93.84,real
2026-02-15,sss-class-revival-hunter,0.024,93.87,real
2026-02-16,sss-class-revival-hunter,0.024,93.87,real
2026-02-17,sss-class-revival-hunter,0.024,93.87,real
2026-02-18,sss-class-revival-hunter,0.024,93.87,real
2026-02-19,sss-class-revival-hunter,0.024,93.87,real
2026-02-20,sss-class-revival-hunter,0.024,93.87,real
2026-02-21,sss-class-revival-hunter,0.024,93.87,real
2026-02-22,sss-class-revival-hunter,1.008,95.31,real
2026-02-23,sss-class-revival-hunter,1.008,95.31,real
2026-02-24,sss-class-revival-hunter,1.008,95.31,real
2026-02-25,sss-class-revival-hunter,1.008,95.31,real
2026-02-26,sss-class-revival-hunter,1.008,95.31,real
2026-02-27,sss-class-revival-hunter,1.008,95.31,real
2026-02-28,sss-class-revival-hunter,1.008,95.31,real
2026-03-01,sss-class-revival-hunter,1.1078,96.9,real
2026-03-02,sss-class-revival-hunter,1.1078,96.9,real
2026-03-03,sss-class-revival-hunter,1.1078,96.9,real
2026-03-04,sss-class-revival-hunter,1.1078,96.9,real
2026-03-05,sss-class-revival-hunter,1.1078,96.9,real
2026-03-06,sss-class-revival-hunter,1.1078,96.9,real
2026-03-07,sss-class-revival-hunter,1.1078,96.9,real
2026-03-08,sss-class-revival-hunter,0.8311,98.12,real
2026-03-09,sss-class-revival-hunter,0.8311,98.12,real
2026-03-10,sss-class-revival-hunter,0.8311,98.12,real
2026-03-11,sss-class-revival-hunter,0.8311,98.12,real
2026-03-12,sss-class-revival-hunter,0.8311,98.12,real
2026-03-13,sss-class-revival-hunter,0.8311,98.12,real
2026-03-14,sss-class-revival-hunter,0.8311,98.12,real
2026-03-15,sss-class-revival-hunter,0.3722,98.67,real
2026-03-16,sss-class-revival-hunter,0.3722,98.67,real
2026-03-17,sss-class-revival-hunter,0.3722,98.67,real
2026-03-18,sss-class-revival-hunter,0.3722,98.67,real
2026-03-19,sss-class-revival-hunter,0.3722,98.67,real
2026-03-20,sss-class-revival-hunter,0.3722,98.67,real
2026-03-21,sss-class-revival-hunter,0.3722,98.67,real
2026-03-22,sss-class-revival-hunter,-0.7905,97.5,real
2026-03-23,sss-class-revival-hunter,-0.7905,97.5,real
2026-03-24,sss-class-revival-hunter,-0.7905,97.5,real
2026-03-25,sss-class-revival-hunter,-0.7905,97.5,real
2026-03-26,sss-class-revival-hunter,-0.7905,97.5,real
2026-03-27,sss-class-revival-hunter,-0.7905,97.5,real
2026-03-28,sss-class-revival-hunter,-0.7905,97.5,real
2026-03-29,sss-class-revival-hunter,-0.0858,97.38,real
2026-03-30,sss-class-revival-hunter,-0.0858,97.38,real
2026-03-31,sss-class-revival-hunter,-0.0858,97.38,real
2026-04-01,sss-class-revival-hunter,-0.0858,97.38,real
2026-04-02,sss-class-revival-hunter,-0.0858,97.38,real
2026-04-03,sss-class-revival-hunter,-0.0858,97.38,real
2026-04-04,sss-class-revival-hunter,-0.0858,97.38,real
2026-04-05,sss-class-revival-hunter,-1.0561,95.85,real
2026-04-06,sss-class-revival-hunter,-1.0561,95.85,real
2026-04-07,sss-class-revival-hunter,-1.0561,95.85,real
2026-04-08,sss-class-revival-hunter,-1.0561,95.85,real
2026-04-09,sss-class-revival-hunter,-1.0561,95.85,real
2026-04-10,sss-class-revival-hunter,-1.0561,95.85,real
2026-04-11,sss-class-revival-hunter,-1.0561,95.85,real
2026-04-12,sss-class-revival-hunter,-0.1436,95.64,real
2026-04-13,sss-class-revival-hunter,-0.1436,95.64,real
2026-04-14,sss-class-revival-hunter,-0.1436,95.64,real
2026-04-15,sss-class-revival-hunter,-0.1436,95.64,real
2026-04-16,sss-class-revival-hunter,-0.1436,95.64,real
2026-04-17,sss-class-revival-hunter,-0.1436,95.64,real
2026-04-18,sss-class-revival-hunter,-0.1436,95.64,real
2026-04-19,sss-class-revival-hunter,0.5909,96.49,real
2026-04-20,sss-class-revival-hunter,0.5909,96.49,real
2026-04-21,sss-class-revival-hunter,0.5909,96.49,real
2026-04-22,sss-class-revival-hunter,0.5909,96.49,real
2026-04-23,sss-class-revival-hunter,0.5909,96.49,real
2026-04-24,sss-class-revival-hunter,0.5909,96.49,real
2026-04-25,sss-class-revival-hunter,0.5909,96.49,real
2026-04-26,sss-class-revival-hunter,0.1386,96.69,real
2026-04-27,sss-class-revival-hunter,0.1386,96.69,real
2026-04-28,sss-class-revival-hunter,0.1386,96.69,real
2026-04-29,sss-class-revival-hunter,0.1386,96.69,real
2026-04-30,sss-class-revival-hunter,0.1386,96.69,real
2026-05-01,sss-class-revival-hunter,0.1386,96.69,real
2026-05-02,sss-class-revival-hunter,0.1386,96.69,real
2026-05-03,sss-class-revival-hunter,-0.9235,95.36,real
2026-05-04,sss-class-revival-hunter,-0.9235,95.36,real
2026-05-05,sss-class-revival-hunter,-0.9235,95.36,real
2026-05-06,sss-class-revival-hunter,-0.9235,95.36,real
2026-05-07,sss-class-revival-hunter,-0.9235,95.36,real
2026-05-08,sss-class-revival-hunter,-0.9235,95.36,real
2026-05-09,sss-class-revival-hunter,-0.9235,95.36,real
2026-05-10,sss-class-revival-hunter,-1.035,93.89,real
2026-05-11,sss-class-revival-hunter,-1.035,93.89,real
2026-05-12,sss-class-revival-hunter,-1.035,93.89,real
2026-05-13,sss-class-revival-hunter,-1.035,93.89,real
2026-05-14,sss-class-revival-hunter,-1.035,93.89,real
2026-05-15,sss-class-revival-hunter,-1.035,93.89,real
2026-05-16,sss-class-revival-hunter,-1.035,93.89,real
2026-05-17,sss-class-revival-hunter,0.3772,94.43,real
2026-05-18,sss-class-revival-hunter,0.3772,94.43,real
2026-05-19,sss-class-revival-hunter,0.3772,94.43,real
2026-05-20,sss-class-revival-hunter,0.3772,94.43,real
2026-05-21,sss-class-revival-hunter,0.3772,94.43,real
2026-05-22,sss-class-revival-hunter,0.3772,94.43,real
2026-05-23,sss-class-revival-hunter,0.3772,94.43,real
2026-05-24,sss-class-revival-hunter,0.8364,95.62,real
2026-05-25,sss-class-revival-hunter,0.8364,95.62,real
2026-05-26,sss-class-revival-hunter,0.8364,95.62,real
2026-05-27,sss-class-revival-hunter,0.8364,95.62,real
2026-05-28,sss-class-revival-hunter,0.8364,95.62,real
2026-05-29,sss-class-revival-hunter,0.8364,95.62,real
2026-05-30,sss-class-revival-hunter,0.8364,95.62,real
2026-05-31,sss-class-revival-hunter,-0.0943,95.48,real
2026-06-01,sss-class-revival-hunter,-0.0943,95.48,real
2026-06-02,sss-class-revival-hunter,-0.0943,95.48,real
2026-06-03,sss-class-revival-hunter,-0.0943,95.48,real
2026-06-04,sss-class-revival-hunter,-0.0943,95.48,real
2026-06-05,sss-class-revival-hunter,-0.0943,95.48,real
2026-06-06,sss-class-revival-hunter,-0.0943,95.48,real
2026-06-07,sss-class-revival-hunter,-0.8592,94.26,real
2026-06-08,sss-class-revival-hunter,-0.8592,94.26,real
2026-06-09,sss-class-revival-hunter,-0.8592,94.26,real
2026-06-10,sss-class-revival-hunter,-0.8592,94.26,real
2026-06-11,sss-class-revival-hunter,-0.8592,94.26,real
2024-06-12,sweet-home,0.0,100.0,real
2024-06-13,sweet-home,0.0,100.0,real
2024-06-14,sweet-home,0.0,100.0,real
2024-06-15,sweet-home,0.0,100.0,real
2024-06-16,sweet-home,0.0,100.0,real
2024-06-17,sweet-home,0.0,100.0,real
2024-06-18,sweet-home,0.0,100.0,real
2024-06-19,sweet-home,0.0,100.0,real
2024-06-20,sweet-home,0.0,100.0,real
2024-06-21,sweet-home,0.0,100.0,real
2024-06-22,sweet-home,0.0,100.0,real
2024-06-23,sweet-home,0.495,100.75,real
2024-06-24,sweet-home,0.495,100.75,real
2024-06-25,sweet-home,0.495,100.75,real
2024-06-26,sweet-home,0.495,100.75,real
2024-06-27,sweet-home,0.495,100.75,real
2024-06-28,sweet-home,0.495,100.75,real
2024-06-29,sweet-home,0.495,100.75,real
2024-06-30,sweet-home,0.9533,102.2,real
2024-07-01,sweet-home,0.9533,102.2,real
2024-07-02,sweet-home,0.9533,102.2,real
2024-07-03,sweet-home,0.9533,102.2,real
2024-07-04,sweet-home,0.9533,102.2,real
2024-07-05,sweet-home,0.9533,102.2,real
2024-07-06,sweet-home,0.9533,102.2,real
2024-07-07,sweet-home,1.0451,103.81,real
2024-07-08,sweet-home,1.0451,103.81,real
2024-07-09,sweet-home,1.0451,103.81,real
2024-07-10,sweet-home,1.0451,103.81,real
2024-07-11,sweet-home,1.0451,103.81,real
2024-07-12,sweet-home,1.0451,103.81,real
2024-07-13,sweet-home,1.0451,103.81,real
2024-07-14,sweet-home,1.3053,105.86,real
2024-07-15,sweet-home,1.3053,105.86,real
2024-07-16,sweet-home,1.3053,105.86,real
2024-07-17,sweet-home,1.3053,105.86,real
2024-07-18,sweet-home,1.3053,105.86,real
2024-07-19,sweet-home,1.3053,105.86,real
2024-07-20,sweet-home,1.3053,105.86,real
2024-07-21,sweet-home,1.4034,108.12,real
2024-07-22,sweet-home,1.4034,108.12,real
2024-07-23,sweet-home,1.4034,108.12,real
2024-07-24,sweet-home,1.4034,108.12,real
2024-07-25,sweet-home,1.4034,108.12,real
2024-07-26,sweet-home,1.4034,108.12,real
2024-07-27,sweet-home,1.4034,108.12,real
2024-07-28,sweet-home,0.9635,109.69,real
2024-07-29,sweet-home,0.9635,109.69,real
2024-07-30,sweet-home,0.9635,109.69,real
2024-07-31,sweet-home,0.9635,109.69,real
2024-08-01,sweet-home,0.9635,109.69,real
2024-08-02,sweet-home,0.9635,109.69,real
2024-08-03,sweet-home,0.9635,109.69,real
2024-08-04,sweet-home,-0.1021,109.52,real
2024-08-05,sweet-home,-0.1021,109.52,real
2024-08-06,sweet-home,-0.1021,109.52,real
2024-08-07,sweet-home,-0.1021,109.52,real
2024-08-08,sweet-home,-0.1021,109.52,real
2024-08-09,sweet-home,-0.1021,109.52,real
2024-08-10,sweet-home,-0.1021,109.52,real
2024-08-11,sweet-home,-0.824,108.18,real
2024-08-12,sweet-home,-0.824,108.18,real
2024-08-13,sweet-home,-0.824,108.18,real
2024-08-14,sweet-home,-0.824,108.18,real
2024-08-15,sweet-home,-0.824,108.18,real
2024-08-16,sweet-home,-0.824,108.18,real
2024-08-17,sweet-home,-0.824,108.18,real
2024-08-18,sweet-home,-0.9146,106.7,real
2024-08-19,sweet-home,-0.9146,106.7,real
2024-08-20,sweet-home,-0.9146,106.7,real
2024-08-21,sweet-home,-0.9146,106.7,real
2024-08-22,sweet-home,-0.9146,106.7,real
2024-08-23,sweet-home,-0.9146,106.7,real
2024-08-24,sweet-home,-0.9146,106.7,real
2024-08-25,sweet-home,-0.9457,105.2,real
2024-08-26,sweet-home,-0.9457,105.2,real
2024-08-27,sweet-home,-0.9457,105.2,real
2024-08-28,sweet-home,-0.9457,105.2,real
2024-08-29,sweet-home,-0.9457,105.2,real
2024-08-30,sweet-home,-0.9457,105.2,real
2024-08-31,sweet-home,-0.9457,105.2,real
2024-09-01,sweet-home,-0.9674,103.68,real
2024-09-02,sweet-home,-0.9674,103.68,real
2024-09-03,sweet-home,-0.9674,103.68,real
2024-09-04,sweet-home,-0.9674,103.68,real
2024-09-05,sweet-home,-0.9674,103.68,real
2024-09-06,sweet-home,-0.9674,103.68,real
2024-09-07,sweet-home,-0.9674,103.68,real
2024-09-08,sweet-home,-1.1404,101.93,real
2024-09-09,sweet-home,-1.1404,101.93,real
2024-09-10,sweet-home,-1.1404,101.93,real
2024-09-11,sweet-home,-1.1404,101.93,real
2024-09-12,sweet-home,-1.1404,101.93,real
2024-09-13,sweet-home,-1.1404,101.93,real
2024-09-14,sweet-home,-1.1404,101.93,real
2024-09-15,sweet-home,-1.0614,100.32,real
2024-09-16,sweet-home,-1.0614,100.32,real
2024-09-17,sweet-home,-1.0614,100.32,real
2024-09-18,sweet-home,-1.0614,100.32,real
2024-09-19,sweet-home,-1.0614,100.32,real
2024-09-20,sweet-home,-1.0614,100.32,real
2024-09-21,sweet-home,-1.0614,100.32,real
2024-09-22,sweet-home,-0.8669,99.02,real
2024-09-23,sweet-home,-0.8669,99.02,real
2024-09-24,sweet-home,-0.8669,99.02,real
2024-09-25,sweet-home,-0.8669,99.02,real
2024-09-26,sweet-home,-0.8669,99.02,real
2024-09-27,sweet-home,-0.8669,99.02,real
2024-09-28,sweet-home,-0.8669,99.02,real
2024-09-29,sweet-home,-0.1748,98.76,real
2024-09-30,sweet-home,-0.1748,98.76,real
2024-10-01,sweet-home,-0.1748,98.76,real
2024-10-02,sweet-home,-0.1748,98.76,real
2024-10-03,sweet-home,-0.1748,98.76,real
2024-10-04,sweet-home,-0.1748,98.76,real
2024-10-05,sweet-home,-0.1748,98.76,real
2024-10-06,sweet-home,0.5879,99.63,real
2024-10-07,sweet-home,0.5879,99.63,real
2024-10-08,sweet-home,0.5879,99.63,real
2024-10-09,sweet-home,0.5879,99.63,real
2024-10-10,sweet-home,0.5879,99.63,real
2024-10-11,sweet-home,0.5879,99.63,real
2024-10-12,sweet-home,0.5879,99.63,real
2024-10-13,sweet-home,-0.7976,98.45,real
2024-10-14,sweet-home,-0.7976,98.45,real
2024-10-15,sweet-home,-0.7976,98.45,real
2024-10-16,sweet-home,-0.7976,98.45,real
2024-10-17,sweet-home,-0.7976,98.45,real
2024-10-18,sweet-home,-0.7976,98.45,real
2024-10-19,sweet-home,-0.7976,98.45,real
2024-10-20,sweet-home,-0.2393,98.1,real
2024-10-21,sweet-home,-0.2393,98.1,real
2024-10-22,sweet-home,-0.2393,98.1,real
2024-10-23,sweet-home,-0.2393,98.1,real
2024-10-24,sweet-home,-0.2393,98.1,real
2024-10-25,sweet-home,-0.2393,98.1,real
2024-10-26,sweet-home,-0.2393,98.1,real
2024-10-27,sweet-home,-0.1366,97.9,real
2024-10-28,sweet-home,-0.1366,97.9,real
2024-10-29,sweet-home,-0.1366,97.9,real
2024-10-30,sweet-home,-0.1366,97.9,real
2024-10-31,sweet-home,-0.1366,97.9,real
2024-11-01,sweet-home,-0.1366,97.9,real
2024-11-02,sweet-home,-0.1366,97.9,real
2024-11-03,sweet-home,-1.0596,96.35,real
2024-11-04,sweet-home,-1.0596,96.35,real
2024-11-05,sweet-home,-1.0596,96.35,real
2024-11-06,sweet-home,-1.0596,96.35,real
2024-11-07,sweet-home,-1.0596,96.35,real
2024-11-08,sweet-home,-1.0596,96.35,real
2024-11-09,sweet-home,-1.0596,96.35,real
2024-11-10,sweet-home,-0.6525,95.41,real
2024-11-11,sweet-home,-0.6525,95.41,real
2024-11-12,sweet-home,-0.6525,95.41,real
2024-11-13,sweet-home,-0.6525,95.41,real
2024-11-14,sweet-home,-0.6525,95.41,real
2024-11-15,sweet-home,-0.6525,95.41,real
2024-11-16,sweet-home,-0.6525,95.41,real
2024-11-17,sweet-home,0.2132,95.72,real
2024-11-18,sweet-home,0.2132,95.72,real
2024-11-19,sweet-home,0.2132,95.72,real
2024-11-20,sweet-home,0.2132,95.72,real
2024-11-21,sweet-home,0.2132,95.72,real
2024-11-22,sweet-home,0.2132,95.72,real
2024-11-23,sweet-home,0.2132,95.72,real
2024-11-24,sweet-home,0.4602,96.38,real
2024-11-25,sweet-home,0.4602,96.38,real
2024-11-26,sweet-home,0.4602,96.38,real
2024-11-27,sweet-home,0.4602,96.38,real
2024-11-28,sweet-home,0.4602,96.38,real
2024-11-29,sweet-home,0.4602,96.38,real
2024-11-30,sweet-home,0.4602,96.38,real
2024-12-01,sweet-home,0.6001,97.25,real
2024-12-02,sweet-home,0.6001,97.25,real
2024-12-03,sweet-home,0.6001,97.25,real
2024-12-04,sweet-home,0.6001,97.25,real
2024-12-05,sweet-home,0.6001,97.25,real
2024-12-06,sweet-home,0.6001,97.25,real
2024-12-07,sweet-home,0.6001,97.25,real
2024-12-08,sweet-home,1.1217,98.9,real
2024-12-09,sweet-home,1.1217,98.9,real
2024-12-10,sweet-home,1.1217,98.9,real
2024-12-11,sweet-home,1.1217,98.9,real
2024-12-12,sweet-home,1.1217,98.9,real
2024-12-13,sweet-home,1.1217,98.9,real
2024-12-14,sweet-home,1.1217,98.9,real
2024-12-15,sweet-home,1.2837,100.83,real
2024-12-16,sweet-home,1.2837,100.83,real
2024-12-17,sweet-home,1.2837,100.83,real
2024-12-18,sweet-home,1.2837,100.83,real
2024-12-19,sweet-home,1.2837,100.83,real
2024-12-20,sweet-home,1.2837,100.83,real
2024-12-21,sweet-home,1.2837,100.83,real
2024-12-22,sweet-home,0.6602,101.83,real
2024-12-23,sweet-home,0.6602,101.83,real
2024-12-24,sweet-home,0.6602,101.83,real
2024-12-25,sweet-home,0.6602,101.83,real
2024-12-26,sweet-home,0.6602,101.83,real
2024-12-27,sweet-home,0.6602,101.83,real
2024-12-28,sweet-home,0.6602,101.83,real
2024-12-29,sweet-home,0.6811,102.88,real
2024-12-30,sweet-home,0.6811,102.88,real
2024-12-31,sweet-home,0.6811,102.88,real
2025-01-01,sweet-home,0.6811,102.88,real
2025-01-02,sweet-home,0.6811,102.88,real
2025-01-03,sweet-home,0.6811,102.88,real
2025-01-04,sweet-home,0.6811,102.88,real
2025-01-05,sweet-home,1.2191,104.78,real
2025-01-06,sweet-home,1.2191,104.78,real
2025-01-07,sweet-home,1.2191,104.78,real
2025-01-08,sweet-home,1.2191,104.78,real
2025-01-09,sweet-home,1.2191,104.78,real
2025-01-10,sweet-home,1.2191,104.78,real
2025-01-11,sweet-home,1.2191,104.78,real
2025-01-12,sweet-home,0.6067,105.73,real
2025-01-13,sweet-home,0.6067,105.73,real
2025-01-14,sweet-home,0.6067,105.73,real
2025-01-15,sweet-home,0.6067,105.73,real
2025-01-16,sweet-home,0.6067,105.73,real
2025-01-17,sweet-home,0.6067,105.73,real
2025-01-18,sweet-home,0.6067,105.73,real
2025-01-19,sweet-home,-0.4398,105.04,real
2025-01-20,sweet-home,-0.4398,105.04,real
2025-01-21,sweet-home,-0.4398,105.04,real
2025-01-22,sweet-home,-0.4398,105.04,real
2025-01-23,sweet-home,-0.4398,105.04,real
2025-01-24,sweet-home,-0.4398,105.04,real
2025-01-25,sweet-home,-0.4398,105.04,real
2025-01-26,sweet-home,-0.6917,103.95,real
2025-01-27,sweet-home,-0.6917,103.95,real
2025-01-28,sweet-home,-0.6917,103.95,real
2025-01-29,sweet-home,-0.6917,103.95,real
2025-01-30,sweet-home,-0.6917,103.95,real
2025-01-31,sweet-home,-0.6917,103.95,real
2025-02-01,sweet-home,-0.6917,103.95,real
2025-02-02,sweet-home,-0.6994,102.87,real
2025-02-03,sweet-home,-0.6994,102.87,real
2025-02-04,sweet-home,-0.6994,102.87,real
2025-02-05,sweet-home,-0.6994,102.87,real
2025-02-06,sweet-home,-0.6994,102.87,real
2025-02-07,sweet-home,-0.6994,102.87,real
2025-02-08,sweet-home,-0.6994,102.87,real
2025-02-09,sweet-home,-1.188,101.05,real
2025-02-10,sweet-home,-1.188,101.05,real
2025-02-11,sweet-home,-1.188,101.05,real
2025-02-12,sweet-home,-1.188,101.05,real
2025-02-13,sweet-home,-1.188,101.05,real
2025-02-14,sweet-home,-1.188,101.05,real
2025-02-15,sweet-home,-1.188,101.05,real
2025-02-16,sweet-home,-1.3432,99.04,real
2025-02-17,sweet-home,-1.3432,99.04,real
2025-02-18,sweet-home,-1.3432,99.04,real
2025-02-19,sweet-home,-1.3432,99.04,real
2025-02-20,sweet-home,-1.3432,99.04,real
2025-02-21,sweet-home,-1.3432,99.04,real
2025-02-22,sweet-home,-1.3432,99.04,real
2025-02-23,sweet-home,-1.2596,97.18,real
2025-02-24,sweet-home,-1.2596,97.18,real
2025-02-25,sweet-home,-1.2596,97.18,real
2025-02-26,sweet-home,-1.2596,97.18,real
2025-02-27,sweet-home,-1.2596,97.18,real
2025-02-28,sweet-home,-1.2596,97.18,real
2025-03-01,sweet-home,-1.2596,97.18,real
2025-03-02,sweet-home,-0.5233,96.42,real
2025-03-03,sweet-home,-0.5233,96.42,real
2025-03-04,sweet-home,-0.5233,96.42,real
2025-03-05,sweet-home,-0.5233,96.42,real
2025-03-06,sweet-home,-0.5233,96.42,real
2025-03-07,sweet-home,-0.5233,96.42,real
2025-03-08,sweet-home,-0.5233,96.42,real
2025-03-09,sweet-home,-0.2073,96.12,real
2025-03-10,sweet-home,-0.2073,96.12,real
2025-03-11,sweet-home,-0.2073,96.12,real
2025-03-12,sweet-home,-0.2073,96.12,real
2025-03-13,sweet-home,-0.2073,96.12,real
2025-03-14,sweet-home,-0.2073,96.12,real
2025-03-15,sweet-home,-0.2073,96.12,real
2025-03-16,sweet-home,-0.5907,95.28,real
2025-03-17,sweet-home,-0.5907,95.28,real
2025-03-18,sweet-home,-0.5907,95.28,real
2025-03-19,sweet-home,-0.5907,95.28,real
2025-03-20,sweet-home,-0.5907,95.28,real
2025-03-21,sweet-home,-0.5907,95.28,real
2025-03-22,sweet-home,-0.5907,95.28,real
2025-03-23,sweet-home,0.2411,95.62,real
2025-03-24,sweet-home,0.2411,95.62,real
2025-03-25,sweet-home,0.2411,95.62,real
2025-03-26,sweet-home,0.2411,95.62,real
2025-03-27,sweet-home,0.2411,95.62,real
2025-03-28,sweet-home,0.2411,95.62,real
2025-03-29,sweet-home,0.2411,95.62,real
2025-03-30,sweet-home,-0.4506,94.98,real
2025-03-31,sweet-home,-0.4506,94.98,real
2025-04-01,sweet-home,-0.4506,94.98,real
2025-04-02,sweet-home,-0.4506,94.98,real
2025-04-03,sweet-home,-0.4506,94.98,real
2025-04-04,sweet-home,-0.4506,94.98,real
2025-04-05,sweet-home,-0.4506,94.98,real
2025-04-06,sweet-home,-0.9145,93.68,real
2025-04-07,sweet-home,-0.9145,93.68,real
2025-04-08,sweet-home,-0.9145,93.68,real
2025-04-09,sweet-home,-0.9145,93.68,real
2025-04-10,sweet-home,-0.9145,93.68,real
2025-04-11,sweet-home,-0.9145,93.68,real
2025-04-12,sweet-home,-0.9145,93.68,real
2025-04-13,sweet-home,-0.8505,92.5,real
2025-04-14,sweet-home,-0.8505,92.5,real
2025-04-15,sweet-home,-0.8505,92.5,real
2025-04-16,sweet-home,-0.8505,92.5,real
2025-04-17,sweet-home,-0.8505,92.5,real
2025-04-18,sweet-home,-0.8505,92.5,real
2025-04-19,sweet-home,-0.8505,92.5,real
2025-04-20,sweet-home,-1.0833,91.0,real
2025-04-21,sweet-home,-1.0833,91.0,real
2025-04-22,sweet-home,-1.0833,91.0,real
2025-04-23,sweet-home,-1.0833,91.0,real
2025-04-24,sweet-home,-1.0833,91.0,real
2025-04-25,sweet-home,-1.0833,91.0,real
2025-04-26,sweet-home,-1.0833,91.0,real
2025-04-27,sweet-home,0.1894,91.26,real
2025-04-28,sweet-home,0.1894,91.26,real
2025-04-29,sweet-home,0.1894,91.26,real
2025-04-30,sweet-home,0.1894,91.26,real
2025-05-01,sweet-home,0.1894,91.26,real
2025-05-02,sweet-home,0.1894,91.26,real
2025-05-03,sweet-home,0.1894,91.26,real
2025-05-04,sweet-home,0.9535,92.58,real
2025-05-05,sweet-home,0.9535,92.58,real
2025-05-06,sweet-home,0.9535,92.58,real
2025-05-07,sweet-home,0.9535,92.58,real
2025-05-08,sweet-home,0.9535,92.58,real
2025-05-09,sweet-home,0.9535,92.58,real
2025-05-10,sweet-home,0.9535,92.58,real
2025-05-11,sweet-home,0.0761,92.68,real
2025-05-12,sweet-home,0.0761,92.68,real
2025-05-13,sweet-home,0.0761,92.68,real
2025-05-14,sweet-home,0.0761,92.68,real
2025-05-15,sweet-home,0.0761,92.68,real
2025-05-16,sweet-home,0.0761,92.68,real
2025-05-17,sweet-home,0.0761,92.68,real
2025-05-18,sweet-home,0.758,93.74,real
2025-05-19,sweet-home,0.758,93.74,real
2025-05-20,sweet-home,0.758,93.74,real
2025-05-21,sweet-home,0.758,93.74,real
2025-05-22,sweet-home,0.758,93.74,real
2025-05-23,sweet-home,0.758,93.74,real
2025-05-24,sweet-home,0.758,93.74,real
2025-05-25,sweet-home,1.0433,95.22,real
2025-05-26,sweet-home,1.0433,95.22,real
2025-05-27,sweet-home,1.0433,95.22,real
2025-05-28,sweet-home,1.0433,95.22,real
2025-05-29,sweet-home,1.0433,95.22,real
2025-05-30,sweet-home,1.0433,95.22,real
2025-05-31,sweet-home,1.0433,95.22,real
2025-06-01,sweet-home,0.3979,95.79,real
2025-06-02,sweet-home,0.3979,95.79,real
2025-06-03,sweet-home,0.3979,95.79,real
2025-06-04,sweet-home,0.3979,95.79,real
2025-06-05,sweet-home,0.3979,95.79,real
2025-06-06,sweet-home,0.3979,95.79,real
2025-06-07,sweet-home,0.3979,95.79,real
2025-06-08,sweet-home,-0.1329,95.6,real
2025-06-09,sweet-home,-0.1329,95.6,real
2025-06-10,sweet-home,-0.1329,95.6,real
2025-06-11,sweet-home,-0.1329,95.6,real
2025-06-12,sweet-home,-0.1329,95.6,real
2025-06-13,sweet-home,-0.1329,95.6,real
2025-06-14,sweet-home,-0.1329,95.6,real
2025-06-15,sweet-home,0.4159,96.2,real
2025-06-16,sweet-home,0.4159,96.2,real
2025-06-17,sweet-home,0.4159,96.2,real
2025-06-18,sweet-home,0.4159,96.2,real
2025-06-19,sweet-home,0.4159,96.2,real
2025-06-20,sweet-home,0.4159,96.2,real
2025-06-21,sweet-home,0.4159,96.2,real
2025-06-22,sweet-home,-0.3896,95.64,real
2025-06-23,sweet-home,-0.3896,95.64,real
